release_version,schema_version,bioguide_id,congress_no,chamber,service_start,service_last_active_date,first_name,last_name,official_full_name,nickname,state,district,party_code,caucus_party_code,exit_reason
v0.1.0,1.1.0,J000301,116,H,2019-01-03,2021-01-02,Dusty,Johnson,Dusty Johnson,,SD,0,200,200,
v0.1.0,1.1.0,J000302,116,H,2019-01-03,2021-01-02,John,Joyce,John Joyce,,PA,13,200,200,
v0.1.0,1.1.0,K000009,116,H,2019-01-03,2021-01-02,Marcy,Kaptur,Marcy Kaptur,,OH,9,100,100,
v0.1.0,1.1.0,K000188,116,H,2019-01-03,2021-01-02,Ron,Kind,Ron Kind,,WI,3,100,100,
v0.1.0,1.1.0,K000210,116,H,2019-01-03,2021-01-02,Peter,King,Peter T. King,Pete,NY,2,200,200,
v0.1.0,1.1.0,K000362,116,H,2019-01-03,2021-01-02,Steve,King,Steve King,,IA,4,200,200,
v0.1.0,1.1.0,K000368,116,H,2019-01-03,2021-01-02,Ann,Kirkpatrick,Ann Kirkpatrick,,AZ,2,100,100,
v0.1.0,1.1.0,K000375,116,H,2019-01-03,2021-01-02,William,Keating,William R. Keating,,MA,9,100,100,
v0.1.0,1.1.0,K000376,116,H,2019-01-03,2021-01-02,Mike,Kelly,Mike Kelly,,PA,16,200,200,
v0.1.0,1.1.0,K000378,116,H,2019-01-03,2021-01-02,Adam,Kinzinger,Adam Kinzinger,,IL,16,200,200,
v0.1.0,1.1.0,K000379,116,H,2019-01-03,2021-01-02,Joseph,Kennedy,Joseph P. Kennedy III,,MA,4,100,100,
v0.1.0,1.1.0,K000380,116,H,2019-01-03,2021-01-02,Daniel,Kildee,Daniel T. Kildee,,MI,5,100,100,
v0.1.0,1.1.0,K000381,116,H,2019-01-03,2021-01-02,Derek,Kilmer,Derek Kilmer,,WA,6,100,100,
v0.1.0,1.1.0,K000382,116,H,2019-01-03,2021-01-02,Ann,Kuster,Ann M. Kuster,,NH,2,100,100,
v0.1.0,1.1.0,K000385,116,H,2019-01-03,2021-01-02,Robin,Kelly,Robin L. Kelly,,IL,2,100,100,
v0.1.0,1.1.0,K000386,116,H,2019-01-03,2021-01-02,John,Katko,John Katko,,NY,24,200,200,
v0.1.0,1.1.0,K000388,116,H,2019-01-03,2021-01-02,Trent,Kelly,Trent Kelly,,MS,1,200,200,
v0.1.0,1.1.0,K000389,116,H,2019-01-03,2021-01-02,Ro,Khanna,Ro Khanna,,CA,17,100,100,
v0.1.0,1.1.0,K000391,116,H,2019-01-03,2021-01-02,Raja,Krishnamoorthi,Raja Krishnamoorthi,,IL,8,100,100,
v0.1.0,1.1.0,K000392,116,H,2019-01-03,2021-01-02,David,Kustoff,David Kustoff,,TN,8,200,200,
v0.1.0,1.1.0,K000394,116,H,2019-01-03,2021-01-02,Andy,Kim,Andy Kim,,NJ,3,100,100,
v0.1.0,1.1.0,K000395,116,H,2019-06-03,2021-01-02,Fred,Keller,Fred Keller,,PA,12,200,200,
v0.1.0,1.1.0,L000287,116,H,2019-01-03,2020-07-16,John,Lewis,John Lewis,,GA,5,100,100,
v0.1.0,1.1.0,L000397,116,H,2019-01-03,2021-01-02,Zoe,Lofgren,Zoe Lofgren,,CA,19,100,100,
v0.1.0,1.1.0,L000480,116,H,2019-01-03,2021-01-02,Nita,Lowey,Nita M. Lowey,,NY,17,100,100,
v0.1.0,1.1.0,L000491,116,H,2019-01-03,2021-01-02,Frank,Lucas,Frank D. Lucas,,OK,3,200,200,
v0.1.0,1.1.0,L000551,116,H,2019-01-03,2021-01-02,Barbara,Lee,Barbara Lee,,CA,13,100,100,
v0.1.0,1.1.0,L000557,116,H,2019-01-03,2021-01-02,John,Larson,John B. Larson,,CT,1,100,100,
v0.1.0,1.1.0,L000559,116,H,2019-01-03,2021-01-02,James,Langevin,James R. Langevin,Jim,RI,2,100,100,
v0.1.0,1.1.0,L000560,116,H,2019-01-03,2021-01-02,Rick,Larsen,Rick Larsen,,WA,2,100,100,
v0.1.0,1.1.0,L000562,116,H,2019-01-03,2021-01-02,Stephen,Lynch,Stephen F. Lynch,,MA,8,100,100,
v0.1.0,1.1.0,L000563,116,H,2019-01-03,2021-01-02,Daniel,Lipinski,Daniel Lipinski,,IL,3,100,100,
v0.1.0,1.1.0,L000564,116,H,2019-01-03,2021-01-02,Doug,Lamborn,Doug Lamborn,,CO,5,200,200,
v0.1.0,1.1.0,L000565,116,H,2019-01-03,2021-01-02,David,Loebsack,David Loebsack,,IA,2,100,100,
v0.1.0,1.1.0,L000566,116,H,2019-01-03,2021-01-02,Robert,Latta,Robert E. Latta,,OH,5,200,200,
v0.1.0,1.1.0,L000569,116,H,2019-01-03,2021-01-02,Blaine,Luetkemeyer,Blaine Luetkemeyer,,MO,3,200,200,
v0.1.0,1.1.0,L000570,116,H,2019-01-03,2021-01-02,Ben,Luján,Ben Ray Luján,,NM,3,100,100,
v0.1.0,1.1.0,L000576,116,H,2019-01-03,2021-01-02,Billy,Long,Billy Long,,MO,7,200,200,
v0.1.0,1.1.0,L000578,116,H,2019-01-03,2021-01-02,Doug,LaMalfa,Doug LaMalfa,,CA,1,200,200,
v0.1.0,1.1.0,L000579,116,H,2019-01-03,2021-01-02,Alan,Lowenthal,Alan S. Lowenthal,,CA,47,100,100,
v0.1.0,1.1.0,L000581,116,H,2019-01-03,2021-01-02,Brenda,Lawrence,Brenda L. Lawrence,,MI,14,100,100,
v0.1.0,1.1.0,L000582,116,H,2019-01-03,2021-01-02,Ted,Lieu,Ted Lieu,,CA,33,100,100,
v0.1.0,1.1.0,L000583,116,H,2019-01-03,2021-01-02,Barry,Loudermilk,Barry Loudermilk,,GA,11,200,200,
v0.1.0,1.1.0,L000585,116,H,2019-01-03,2021-01-02,Darin,LaHood,Darin LaHood,,IL,18,200,200,
v0.1.0,1.1.0,L000586,116,H,2019-01-03,2021-01-02,Al,Lawson,"Al Lawson, Jr.",,FL,5,100,100,
v0.1.0,1.1.0,L000588,116,H,2019-01-03,2021-01-02,Conor,Lamb,Conor Lamb,,PA,17,100,100,
v0.1.0,1.1.0,L000589,116,H,2019-01-03,2021-01-02,Debbie,Lesko,Debbie Lesko,,AZ,8,200,200,
v0.1.0,1.1.0,L000590,116,H,2019-01-03,2021-01-02,Susie,Lee,Susie Lee,,NV,3,100,100,
v0.1.0,1.1.0,L000591,116,H,2019-01-03,2021-01-02,Elaine,Luria,Elaine G. Luria,,VA,2,100,100,
v0.1.0,1.1.0,L000592,116,H,2019-01-03,2021-01-02,Andy,Levin,Andy Levin,,MI,9,100,100,
v0.1.0,1.1.0,L000593,116,H,2019-01-03,2021-01-02,Mike,Levin,Mike Levin,,CA,49,100,100,
v0.1.0,1.1.0,M000087,116,H,2019-01-03,2021-01-02,Carolyn,Maloney,Carolyn B. Maloney,,NY,12,100,100,
v0.1.0,1.1.0,M000312,116,H,2019-01-03,2021-01-02,James,McGovern,James P. McGovern,Jim,MA,2,100,100,
v0.1.0,1.1.0,M000687,116,H,2020-05-05,2021-01-02,Kweisi,Mfume,Kweisi Mfume,,MD,7,100,100,
v0.1.0,1.1.0,M001137,116,H,2019-01-03,2021-01-02,Gregory,Meeks,Gregory W. Meeks,,NY,5,100,100,
v0.1.0,1.1.0,M001143,116,H,2019-01-03,2021-01-02,Betty,McCollum,Betty McCollum,,MN,4,100,100,
v0.1.0,1.1.0,M001156,116,H,2019-01-03,2021-01-02,Patrick,McHenry,Patrick T. McHenry,,NC,10,200,200,
v0.1.0,1.1.0,M001157,116,H,2019-01-03,2021-01-02,Michael,McCaul,Michael T. McCaul,,TX,10,200,200,
v0.1.0,1.1.0,M001158,116,H,2019-01-03,2021-01-02,Kenny,Marchant,Kenny Marchant,,TX,24,200,200,
v0.1.0,1.1.0,M001159,116,H,2019-01-03,2021-01-02,Cathy,McMorris Rodgers,Cathy McMorris Rodgers,,WA,5,200,200,
v0.1.0,1.1.0,M001160,116,H,2019-01-03,2021-01-02,Gwen,Moore,Gwen Moore,,WI,4,100,100,
v0.1.0,1.1.0,M001163,116,H,2019-01-03,2021-01-02,Doris,Matsui,Doris O. Matsui,,CA,6,100,100,
v0.1.0,1.1.0,M001165,116,H,2019-01-03,2021-01-02,Kevin,McCarthy,Kevin McCarthy,,CA,23,200,200,
v0.1.0,1.1.0,M001166,116,H,2019-01-03,2021-01-02,Jerry,McNerney,Jerry McNerney,,CA,9,100,100,
v0.1.0,1.1.0,M001177,116,H,2019-01-03,2021-01-02,Tom,McClintock,Tom McClintock,,CA,4,200,200,
v0.1.0,1.1.0,M001179,116,H,2019-01-03,2019-01-22,Tom,Marino,Tom Marino,,PA,12,200,200,
v0.1.0,1.1.0,M001180,116,H,2019-01-03,2021-01-02,David,McKinley,David B. McKinley,,WV,1,200,200,
v0.1.0,1.1.0,M001184,116,H,2019-01-03,2021-01-02,Thomas,Massie,Thomas Massie,,KY,4,200,200,
v0.1.0,1.1.0,M001185,116,H,2019-01-03,2021-01-02,Sean,Maloney,Sean Patrick Maloney,,NY,18,100,100,
v0.1.0,1.1.0,M001187,116,H,2019-01-03,2020-03-29,Mark,Meadows,Mark Meadows,,NC,11,200,200,
v0.1.0,1.1.0,M001188,116,H,2019-01-03,2021-01-02,Grace,Meng,Grace Meng,,NY,6,100,100,
v0.1.0,1.1.0,M001190,116,H,2019-01-03,2021-01-02,Markwayne,Mullin,Markwayne Mullin,,OK,2,200,200,
v0.1.0,1.1.0,M001194,116,H,2019-01-03,2021-01-02,John,Moolenaar,John R. Moolenaar,,MI,4,200,200,
v0.1.0,1.1.0,M001195,116,H,2019-01-03,2021-01-02,Alexander,Mooney,Alexander X. Mooney,,WV,2,200,200,
v0.1.0,1.1.0,M001196,116,H,2019-01-03,2021-01-02,Seth,Moulton,Seth Moulton,,MA,6,100,100,
v0.1.0,1.1.0,M001198,116,H,2019-01-03,2021-01-02,Roger,Marshall,Roger Marshall,,KS,1,200,200,
v0.1.0,1.1.0,M001199,116,H,2019-01-03,2021-01-02,Brian,Mast,Brian J. Mast,,FL,18,200,200,
v0.1.0,1.1.0,M001200,116,H,2019-01-03,2021-01-02,A.,McEachin,A. Donald McEachin,,VA,4,100,100,
v0.1.0,1.1.0,M001201,116,H,2019-01-03,2021-01-02,Paul,Mitchell,Paul Mitchell,,MI,10,328,328,
v0.1.0,1.1.0,M001202,116,H,2019-01-03,2021-01-02,Stephanie,Murphy,Stephanie N. Murphy,,FL,7,100,100,
v0.1.0,1.1.0,M001203,116,H,2019-01-03,2021-01-02,Tom,Malinowski,Tom Malinowski,,NJ,7,100,100,
v0.1.0,1.1.0,M001204,116,H,2019-01-03,2021-01-02,Daniel,Meuser,Daniel Meuser,,PA,9,200,200,
v0.1.0,1.1.0,M001205,116,H,2019-01-03,2021-01-02,Carol,Miller,Carol D. Miller,,WV,3,200,200,
v0.1.0,1.1.0,M001206,116,H,2019-01-03,2021-01-02,Joseph,Morelle,Joseph D. Morelle,,NY,25,100,100,
v0.1.0,1.1.0,M001207,116,H,2019-01-03,2021-01-02,Debbie,Mucarsel-Powell,Debbie Mucarsel-Powell,,FL,26,100,100,
v0.1.0,1.1.0,M001208,116,H,2019-01-03,2021-01-02,Lucy,McBath,Lucy McBath,,GA,6,100,100,
v0.1.0,1.1.0,M001209,116,H,2019-01-03,2021-01-02,Ben,McAdams,Ben McAdams,,UT,4,100,100,
v0.1.0,1.1.0,M001210,116,H,2019-09-17,2021-01-02,Gregory,Murphy,Gregory F. Murphy,,NC,3,200,200,
v0.1.0,1.1.0,N000002,116,H,2019-01-03,2021-01-02,Jerrold,Nadler,Jerrold Nadler,,NY,10,100,100,
v0.1.0,1.1.0,N000015,116,H,2019-01-03,2021-01-02,Richard,Neal,Richard E. Neal,,MA,1,100,100,
v0.1.0,1.1.0,N000147,116,H,2019-01-03,2021-01-02,Eleanor,Norton,Eleanor Holmes Norton,,DC,0,100,100,
v0.1.0,1.1.0,N000179,116,H,2019-01-03,2021-01-02,Grace,Napolitano,Grace F. Napolitano,,CA,32,100,100,
v0.1.0,1.1.0,N000181,116,H,2019-01-03,2021-01-02,Devin,Nunes,Devin Nunes,,CA,22,200,200,
v0.1.0,1.1.0,N000188,116,H,2019-01-03,2021-01-02,Donald,Norcross,Donald Norcross,,NJ,1,100,100,
v0.1.0,1.1.0,N000189,116,H,2019-01-03,2021-01-02,Dan,Newhouse,Dan Newhouse,,WA,4,200,200,
v0.1.0,1.1.0,N000190,116,H,2019-01-03,2021-01-02,Ralph,Norman,Ralph Norman,,SC,5,200,200,
v0.1.0,1.1.0,N000191,116,H,2019-01-03,2021-01-02,Joe,Neguse,Joe Neguse,,CO,2,100,100,
v0.1.0,1.1.0,O000168,116,H,2019-01-03,2021-01-02,Pete,Olson,Pete Olson,,TX,22,200,200,
v0.1.0,1.1.0,O000171,116,H,2019-01-03,2021-01-02,Tom,O’Halleran,Tom O’Halleran,,AZ,1,100,100,
v0.1.0,1.1.0,O000172,116,H,2019-01-03,2021-01-02,Alexandria,Ocasio-Cortez,Alexandria Ocasio-Cortez,,NY,14,100,100,
v0.1.0,1.1.0,O000173,116,H,2019-01-03,2021-01-02,Ilhan,Omar,Ilhan Omar,,MN,5,100,100,
v0.1.0,1.1.0,P000034,116,H,2019-01-03,2021-01-02,Frank,Pallone,"Frank Pallone, Jr.",,NJ,6,100,100,
v0.1.0,1.1.0,P000096,116,H,2019-01-03,2021-01-02,Bill,Pascrell,"Bill Pascrell, Jr.",,NJ,9,100,100,
v0.1.0,1.1.0,P000258,116,H,2019-01-03,2021-01-02,Collin,Peterson,Collin C. Peterson,,MN,7,100,100,
v0.1.0,1.1.0,P000523,116,H,2019-01-03,2021-01-02,David,Price,David E. Price,,NC,4,100,100,
v0.1.0,1.1.0,P000593,116,H,2019-01-03,2021-01-02,Ed,Perlmutter,Ed Perlmutter,,CO,7,100,100,
v0.1.0,1.1.0,P000597,116,H,2019-01-03,2021-01-02,Chellie,Pingree,Chellie Pingree,,ME,1,100,100,
v0.1.0,1.1.0,P000599,116,H,2019-01-03,2021-01-02,Bill,Posey,Bill Posey,,FL,8,200,200,
v0.1.0,1.1.0,P000601,116,H,2019-01-03,2021-01-02,Steven,Palazzo,Steven M. Palazzo,,MS,4,200,200,
v0.1.0,1.1.0,P000604,116,H,2019-01-03,2021-01-02,Donald,Payne,"Donald M. Payne, Jr.",,NJ,10,100,100,
v0.1.0,1.1.0,P000605,116,H,2019-01-03,2021-01-02,Scott,Perry,Scott Perry,,PA,10,200,200,
v0.1.0,1.1.0,P000607,116,H,2019-01-03,2021-01-02,Mark,Pocan,Mark Pocan,,WI,2,100,100,
v0.1.0,1.1.0,P000608,116,H,2019-01-03,2021-01-02,Scott,Peters,Scott H. Peters,,CA,52,100,100,
v0.1.0,1.1.0,P000609,116,H,2019-01-03,2021-01-02,Gary,Palmer,Gary J. Palmer,,AL,6,200,200,
v0.1.0,1.1.0,P000610,116,H,2019-01-03,2021-01-02,Stacey,Plaskett,Stacey E. Plaskett,,VI,0,100,100,
v0.1.0,1.1.0,P000613,116,H,2019-01-03,2021-01-02,Jimmy,Panetta,Jimmy Panetta,,CA,20,100,100,
v0.1.0,1.1.0,P000614,116,H,2019-01-03,2021-01-02,Chris,Pappas,Chris Pappas,,NH,1,100,100,
v0.1.0,1.1.0,P000615,116,H,2019-01-03,2021-01-02,Greg,Pence,Greg Pence,,IN,6,200,200,
v0.1.0,1.1.0,P000616,116,H,2019-01-03,2021-01-02,Dean,Phillips,Dean Phillips,,MN,3,100,100,
v0.1.0,1.1.0,P000617,116,H,2019-01-03,2021-01-02,Ayanna,Pressley,Ayanna Pressley,,MA,7,100,100,
v0.1.0,1.1.0,P000618,116,H,2019-01-03,2021-01-02,Katie,Porter,Katie Porter,,CA,45,100,100,
v0.1.0,1.1.0,Q000023,116,H,2019-01-03,2021-01-02,Mike,Quigley,Mike Quigley,,IL,5,100,100,
v0.1.0,1.1.0,R000395,116,H,2019-01-03,2021-01-02,Harold,Rogers,Harold Rogers,Hal,KY,5,200,200,
v0.1.0,1.1.0,R000486,116,H,2019-01-03,2021-01-02,Lucille,Roybal-Allard,Lucille Roybal-Allard,,CA,40,100,100,
v0.1.0,1.1.0,R000515,116,H,2019-01-03,2021-01-02,Bobby,Rush,Bobby L. Rush,,IL,1,100,100,
v0.1.0,1.1.0,R000575,116,H,2019-01-03,2021-01-02,Mike,Rogers,Mike Rogers,,AL,3,200,200,
v0.1.0,1.1.0,R000576,116,H,2019-01-03,2021-01-02,C.,Ruppersberger,C. A. Dutch Ruppersberger,,MD,2,100,100,
v0.1.0,1.1.0,R000577,116,H,2019-01-03,2021-01-02,Tim,Ryan,Tim Ryan,,OH,13,100,100,
v0.1.0,1.1.0,R000582,116,H,2019-01-03,2021-01-02,David,Roe,David P. Roe,Phil,TN,1,200,200,
v0.1.0,1.1.0,R000585,116,H,2019-01-03,2021-01-02,Tom,Reed,Tom Reed,,NY,23,200,200,
v0.1.0,1.1.0,R000588,116,H,2019-01-03,2021-01-02,Cedric,Richmond,Cedric L. Richmond,,LA,2,100,100,
v0.1.0,1.1.0,R000591,116,H,2019-01-03,2021-01-02,Martha,Roby,Martha Roby,,AL,2,200,200,
v0.1.0,1.1.0,R000597,116,H,2019-01-03,2021-01-02,Tom,Rice,Tom Rice,,SC,7,200,200,
v0.1.0,1.1.0,R000599,116,H,2019-01-03,2021-01-02,Raul,Ruiz,Raul Ruiz,,CA,36,100,100,
v0.1.0,1.1.0,R000600,116,H,2019-01-03,2021-01-02,Aumua Amata,Radewagen,Aumua Amata Coleman Radewagen,,AS,0,200,200,
v0.1.0,1.1.0,R000601,116,H,2019-01-03,2020-05-21,John,Ratcliffe,John Ratcliffe,,TX,4,200,200,
v0.1.0,1.1.0,R000602,116,H,2019-01-03,2021-01-02,Kathleen,Rice,Kathleen M. Rice,,NY,4,100,100,
v0.1.0,1.1.0,R000603,116,H,2019-01-03,2021-01-02,David,Rouzer,David Rouzer,,NC,7,200,200,
v0.1.0,1.1.0,R000606,116,H,2019-01-03,2021-01-02,Jamie,Raskin,Jamie Raskin,,MD,8,100,100,
v0.1.0,1.1.0,R000607,116,H,2019-01-03,2021-01-02,Francis,Rooney,Francis Rooney,,FL,19,200,200,
v0.1.0,1.1.0,R000609,116,H,2019-01-03,2021-01-02,John,Rutherford,John H. Rutherford,,FL,4,200,200,
v0.1.0,1.1.0,R000610,116,H,2019-01-03,2021-01-02,Guy,Reschenthaler,Guy Reschenthaler,,PA,14,200,200,
v0.1.0,1.1.0,R000611,116,H,2019-01-03,2021-01-02,Denver,Riggleman,Denver Riggleman,,VA,5,200,200,
v0.1.0,1.1.0,R000612,116,H,2019-01-03,2021-01-02,John,Rose,John W. Rose,,TN,6,200,200,
v0.1.0,1.1.0,R000613,116,H,2019-01-03,2021-01-02,Max,Rose,Max Rose,,NY,11,100,100,
v0.1.0,1.1.0,R000614,116,H,2019-01-03,2021-01-02,Chip,Roy,Chip Roy,,TX,21,200,200,
v0.1.0,1.1.0,R000616,116,H,2019-01-03,2021-01-02,Harley,Rouda,Harley Rouda,,CA,48,100,100,
v0.1.0,1.1.0,S000185,116,H,2019-01-03,2021-01-02,Robert,Scott,"Robert C. ""Bobby"" Scott",Bobby,VA,3,100,100,
v0.1.0,1.1.0,S000244,116,H,2019-01-03,2021-01-02,F.,Sensenbrenner,"F. James Sensenbrenner, Jr.",,WI,5,200,200,
v0.1.0,1.1.0,S000248,116,H,2019-01-03,2021-01-02,José,Serrano,José E. Serrano,,NY,15,100,100,
v0.1.0,1.1.0,S000344,116,H,2019-01-03,2021-01-02,Brad,Sherman,Brad Sherman,,CA,30,100,100,
v0.1.0,1.1.0,S000364,116,H,2019-01-03,2021-01-02,John,Shimkus,John Shimkus,,IL,15,200,200,
v0.1.0,1.1.0,S000510,116,H,2019-01-03,2021-01-02,Adam,Smith,Adam Smith,,WA,9,100,100,
v0.1.0,1.1.0,S000522,116,H,2019-01-03,2021-01-02,Christopher,Smith,Christopher H. Smith,Chris,NJ,4,200,200,
v0.1.0,1.1.0,S001145,116,H,2019-01-03,2021-01-02,Janice,Schakowsky,Janice D. Schakowsky,Jan,IL,9,100,100,
v0.1.0,1.1.0,S001148,116,H,2019-01-03,2021-01-02,Michael,Simpson,Michael K. Simpson,Mike,ID,2,200,200,
v0.1.0,1.1.0,S001150,116,H,2019-01-03,2021-01-02,Adam,Schiff,Adam B. Schiff,,CA,28,100,100,
v0.1.0,1.1.0,S001156,116,H,2019-01-03,2021-01-02,Linda,Sánchez,Linda T. Sánchez,,CA,38,100,100,
v0.1.0,1.1.0,S001157,116,H,2019-01-03,2021-01-02,David,Scott,David Scott,,GA,13,100,100,
v0.1.0,1.1.0,S001165,116,H,2019-01-03,2021-01-02,Albio,Sires,Albio Sires,,NJ,8,100,100,
v0.1.0,1.1.0,S001168,116,H,2019-01-03,2021-01-02,John,Sarbanes,John P. Sarbanes,,MD,3,100,100,
v0.1.0,1.1.0,S001172,116,H,2019-01-03,2021-01-02,Adrian,Smith,Adrian Smith,,NE,3,200,200,
v0.1.0,1.1.0,S001175,116,H,2019-01-03,2021-01-02,Jackie,Speier,Jackie Speier,,CA,14,100,100,
v0.1.0,1.1.0,S001176,116,H,2019-01-03,2021-01-02,Steve,Scalise,Steve Scalise,,LA,1,200,200,
v0.1.0,1.1.0,S001177,116,H,2019-01-03,2021-01-02,Gregorio,Sablan,Gregorio Kilili Camacho Sablan,,MP,0,100,100,
v0.1.0,1.1.0,S001180,116,H,2019-01-03,2021-01-02,Kurt,Schrader,Kurt Schrader,,OR,5,100,100,
v0.1.0,1.1.0,S001183,116,H,2019-01-03,2021-01-02,David,Schweikert,David Schweikert,,AZ,6,200,200,
v0.1.0,1.1.0,S001185,116,H,2019-01-03,2021-01-02,Terri,Sewell,Terri A. Sewell,,AL,7,100,100,
v0.1.0,1.1.0,S001187,116,H,2019-01-03,2021-01-02,Steve,Stivers,Steve Stivers,,OH,15,200,200,
v0.1.0,1.1.0,S001189,116,H,2019-01-03,2021-01-02,Austin,Scott,Austin Scott,,GA,8,200,200,
v0.1.0,1.1.0,S001190,116,H,2019-01-03,2021-01-02,Bradley,Schneider,Bradley Scott Schneider,Brad,IL,10,100,100,
v0.1.0,1.1.0,S001192,116,H,2019-01-03,2021-01-02,Chris,Stewart,Chris Stewart,,UT,2,200,200,
v0.1.0,1.1.0,S001193,116,H,2019-01-03,2021-01-02,Eric,Swalwell,Eric Swalwell,,CA,15,100,100,
v0.1.0,1.1.0,S001195,116,H,2019-01-03,2021-01-02,Jason,Smith,Jason Smith,,MO,8,200,200,
v0.1.0,1.1.0,S001196,116,H,2019-01-03,2021-01-02,Elise,Stefanik,Elise M. Stefanik,,NY,21,200,200,
v0.1.0,1.1.0,S001199,116,H,2019-01-03,2021-01-02,Lloyd,Smucker,Lloyd Smucker,,PA,11,200,200,
v0.1.0,1.1.0,S001200,116,H,2019-01-03,2021-01-02,Darren,Soto,Darren Soto,,FL,9,100,100,
v0.1.0,1.1.0,S001201,116,H,2019-01-03,2021-01-02,Thomas,Suozzi,Thomas R. Suozzi,,NY,3,100,100,
v0.1.0,1.1.0,S001204,116,H,2019-01-03,2021-01-02,Michael,San Nicolas,Michael F. Q. San Nicolas,,GU,0,100,100,
v0.1.0,1.1.0,S001205,116,H,2019-01-03,2021-01-02,Mary,Scanlon,Mary Gay Scanlon,,PA,5,100,100,
v0.1.0,1.1.0,S001206,116,H,2019-01-03,2021-01-02,Donna,Shalala,Donna E. Shalala,,FL,27,100,100,
v0.1.0,1.1.0,S001207,116,H,2019-01-03,2021-01-02,Mikie,Sherrill,Mikie Sherrill,,NJ,11,100,100,
v0.1.0,1.1.0,S001208,116,H,2019-01-03,2021-01-02,Elissa,Slotkin,Elissa Slotkin,,MI,8,100,100,
v0.1.0,1.1.0,S001209,116,H,2019-01-03,2021-01-02,Abigail,Spanberger,Abigail Davis Spanberger,,VA,7,100,100,
v0.1.0,1.1.0,S001210,116,H,2019-01-03,2021-01-02,Ross,Spano,Ross Spano,,FL,15,200,200,
v0.1.0,1.1.0,S001211,116,H,2019-01-03,2021-01-02,Greg,Stanton,Greg Stanton,,AZ,9,100,100,
v0.1.0,1.1.0,S001212,116,H,2019-01-03,2021-01-02,Pete,Stauber,Pete Stauber,,MN,8,200,200,
v0.1.0,1.1.0,S001213,116,H,2019-01-03,2021-01-02,Bryan,Steil,Bryan Steil,,WI,1,200,200,
v0.1.0,1.1.0,S001214,116,H,2019-01-03,2021-01-02,W.,Steube,W. Gregory Steube,,FL,17,200,200,
v0.1.0,1.1.0,S001215,116,H,2019-01-03,2021-01-02,Haley,Stevens,Haley M. Stevens,,MI,11,100,100,
v0.1.0,1.1.0,S001216,116,H,2019-01-03,2021-01-02,Kim,Schrier,Kim Schrier,,WA,8,100,100,
v0.1.0,1.1.0,T000165,116,H,2020-05-19,2021-01-02,Thomas,Tiffany,Thomas P. Tiffany,,WI,7,200,200,
v0.1.0,1.1.0,T000193,116,H,2019-01-03,2021-01-02,Bennie,Thompson,Bennie G. Thompson,,MS,2,100,100,
v0.1.0,1.1.0,T000238,116,H,2019-01-03,2021-01-02,Mac,Thornberry,Mac Thornberry,,TX,13,200,200,
v0.1.0,1.1.0,T000460,116,H,2019-01-03,2021-01-02,Mike,Thompson,Mike Thompson,,CA,5,100,100,
v0.1.0,1.1.0,T000463,116,H,2019-01-03,2021-01-02,Michael,Turner,Michael R. Turner,,OH,10,200,200,
v0.1.0,1.1.0,T000467,116,H,2019-01-03,2021-01-02,Glenn,Thompson,Glenn Thompson,,PA,15,200,200,
v0.1.0,1.1.0,T000468,116,H,2019-01-03,2021-01-02,Dina,Titus,Dina Titus,,NV,1,100,100,
v0.1.0,1.1.0,T000469,116,H,2019-01-03,2021-01-02,Paul,Tonko,Paul Tonko,,NY,20,100,100,
v0.1.0,1.1.0,T000470,116,H,2019-01-03,2021-01-02,Scott,Tipton,Scott R. Tipton,,CO,3,200,200,
v0.1.0,1.1.0,T000472,116,H,2019-01-03,2021-01-02,Mark,Takano,Mark Takano,,CA,41,100,100,
v0.1.0,1.1.0,T000474,116,H,2019-01-03,2021-01-02,Norma,Torres,Norma J. Torres,,CA,35,100,100,
v0.1.0,1.1.0,T000479,116,H,2019-01-03,2021-01-02,Van,Taylor,Van Taylor,,TX,3,200,200,
v0.1.0,1.1.0,T000480,116,H,2019-01-03,2021-01-02,William,Timmons,William R. Timmons IV,,SC,4,200,200,
v0.1.0,1.1.0,T000481,116,H,2019-01-03,2021-01-02,Rashida,Tlaib,Rashida Tlaib,,MI,13,100,100,
v0.1.0,1.1.0,T000482,116,H,2019-01-03,2021-01-02,Lori,Trahan,Lori Trahan,,MA,3,100,100,
v0.1.0,1.1.0,T000483,116,H,2019-01-03,2021-01-02,David,Trone,David J. Trone,,MD,6,100,100,
v0.1.0,1.1.0,T000484,116,H,2019-01-03,2021-01-02,Xochitl,Torres Small,Xochitl Torres Small,,NM,2,100,100,
v0.1.0,1.1.0,U000031,116,H,2019-01-03,2021-01-02,Fred,Upton,Fred Upton,,MI,6,200,200,
v0.1.0,1.1.0,U000040,116,H,2019-01-03,2021-01-02,Lauren,Underwood,Lauren Underwood,,IL,14,100,100,
v0.1.0,1.1.0,V000081,116,H,2019-01-03,2021-01-02,Nydia,Velázquez,Nydia M. Velázquez,,NY,7,100,100,
v0.1.0,1.1.0,V000108,116,H,2019-01-03,2021-01-02,Peter,Visclosky,Peter J. Visclosky,,IN,1,100,100,
v0.1.0,1.1.0,V000130,116,H,2019-01-03,2021-01-02,Juan,Vargas,Juan Vargas,,CA,51,100,100,
v0.1.0,1.1.0,V000131,116,H,2019-01-03,2021-01-02,Marc,Veasey,Marc A. Veasey,,TX,33,100,100,
